Edad simple;Comunidades y ciudades autónomas;Sexo;Periodo;Total
60 años;Total Nacional;Total;2013;523.164
60 años;Total Nacional;Hombres;2021;313.639
60 años;Total Nacional;Hombres;2020;305.464
60 años;Total Nacional;Hombres;2019;298.200
60 años;Total Nacional;Hombres;2018;290.778
60 años;Total Nacional;Hombres;2017;272.110
60 años;Total Nacional;Hombres;2016;264.925
60 años;Total Nacional;Hombres;2015;252.826
60 años;Total Nacional;Hombres;2014;255.467
60 años;Total Nacional;Hombres;2013;256.833
60 años;Total Nacional;Mujeres;2021;329.369
60 años;Total Nacional;Mujeres;2020;320.357
60 años;Total Nacional;Mujeres;2019;312.703
60 años;Total Nacional;Mujeres;2018;305.553
60 años;Total Nacional;Mujeres;2017;285.342
60 años;Total Nacional;Mujeres;2016;277.364
60 años;Total Nacional;Mujeres;2015;266.352
60 años;Total Nacional;Mujeres;2014;266.766
60 años;Total Nacional;Mujeres;2013;266.331
60 años;01 Andalucía;Total;2021;114.049
60 años;01 Andalucía;Total;2020;109.907
60 años;01 Andalucía;Total;2019;108.769
60 años;01 Andalucía;Total;2018;105.164
60 años;01 Andalucía;Total;2017;95.517
60 años;01 Andalucía;Total;2016;93.407
60 años;01 Andalucía;Total;2015;87.972
60 años;01 Andalucía;Total;2014;89.400
60 años;01 Andalucía;Total;2013;88.241
60 años;01 Andalucía;Hombres;2021;55.859
60 años;01 Andalucía;Hombres;2020;53.775
60 años;01 Andalucía;Hombres;2019;53.293
60 años;01 Andalucía;Hombres;2018;51.485
60 años;01 Andalucía;Hombres;2017;46.903
60 años;01 Andalucía;Hombres;2016;45.751
60 años;01 Andalucía;Hombres;2015;42.927
60 años;01 Andalucía;Hombres;2014;44.024
60 años;01 Andalucía;Hombres;2013;43.564
60 años;01 Andalucía;Mujeres;2021;58.190
60 años;01 Andalucía;Mujeres;2020;56.132
60 años;01 Andalucía;Mujeres;2019;55.476
60 años;01 Andalucía;Mujeres;2018;53.679
60 años;01 Andalucía;Mujeres;2017;48.614
60 años;01 Andalucía;Mujeres;2016;47.656
60 años;01 Andalucía;Mujeres;2015;45.045
60 años;01 Andalucía;Mujeres;2014;45.376
60 años;01 Andalucía;Mujeres;2013;44.677
60 años;02 Aragón;Total;2021;18.672
60 años;02 Aragón;Total;2020;18.232
60 años;02 Aragón;Total;2019;17.834
60 años;02 Aragón;Total;2018;17.527
60 años;02 Aragón;Total;2017;16.650
60 años;02 Aragón;Total;2016;16.156
60 años;02 Aragón;Total;2015;15.146
60 años;02 Aragón;Total;2014;15.320
60 años;02 Aragón;Total;2013;15.606
60 años;02 Aragón;Hombres;2021;9.176
60 años;02 Aragón;Hombres;2020;9.132
60 años;02 Aragón;Hombres;2019;8.951
60 años;02 Aragón;Hombres;2018;8.742
60 años;02 Aragón;Hombres;2017;8.295
60 años;02 Aragón;Hombres;2016;8.073
60 años;02 Aragón;Hombres;2015;7.501
60 años;02 Aragón;Hombres;2014;7.587
60 años;02 Aragón;Hombres;2013;7.753
60 años;02 Aragón;Mujeres;2021;9.496
60 años;02 Aragón;Mujeres;2020;9.100
60 años;02 Aragón;Mujeres;2019;8.883
60 años;02 Aragón;Mujeres;2018;8.785
60 años;02 Aragón;Mujeres;2017;8.355
60 años;02 Aragón;Mujeres;2016;8.083
60 años;02 Aragón;Mujeres;2015;7.645
60 años;02 Aragón;Mujeres;2014;7.733
60 años;02 Aragón;Mujeres;2013;7.853
60 años;03 Asturias, Principado de;Total;2021;16.547
60 años;03 Asturias, Principado de;Total;2020;16.622
60 años;03 Asturias, Principado de;Total;2019;16.368
60 años;03 Asturias, Principado de;Total;2018;16.563
60 años;03 Asturias, Principado de;Total;2017;16.067
60 años;03 Asturias, Principado de;Total;2016;15.460
60 años;03 Asturias, Principado de;Total;2015;15.004
60 años;03 Asturias, Principado de;Total;2014;15.138
60 años;03 Asturias, Principado de;Total;2013;15.005
60 años;03 Asturias, Principado de;Hombres;2021;7.944
60 años;03 Asturias, Principado de;Hombres;2020;7.939
60 años;03 Asturias, Principado de;Hombres;2019;7.773
60 años;03 Asturias, Principado de;Hombres;2018;7.978
60 años;03 Asturias, Principado de;Hombres;2017;7.650
60 años;03 Asturias, Principado de;Hombres;2016;7.343
60 años;03 Asturias, Principado de;Hombres;2015;7.249
60 años;03 Asturias, Principado de;Hombres;2014;7.252
60 años;03 Asturias, Principado de;Hombres;2013;7.266
60 años;03 Asturias, Principado de;Mujeres;2021;8.603
60 años;03 Asturias, Principado de;Mujeres;2020;8.683
60 años;03 Asturias, Principado de;Mujeres;2019;8.595
60 años;03 Asturias, Principado de;Mujeres;2018;8.585
60 años;03 Asturias, Principado de;Mujeres;2017;8.417
60 años;03 Asturias, Principado de;Mujeres;2016;8.117
60 años;03 Asturias, Principado de;Mujeres;2015;7.755
60 años;03 Asturias, Principado de;Mujeres;2014;7.886
60 años;03 Asturias, Principado de;Mujeres;2013;7.739
60 años;04 Balears, Illes;Total;2021;14.886
60 años;04 Balears, Illes;Total;2020;13.893
60 años;04 Balears, Illes;Total;2019;13.769
60 años;04 Balears, Illes;Total;2018;13.249
60 años;04 Balears, Illes;Total;2017;12.503
60 años;04 Balears, Illes;Total;2016;12.215
60 años;04 Balears, Illes;Total;2015;12.033
60 años;04 Balears, Illes;Total;2014;11.927
60 años;04 Balears, Illes;Total;2013;12.239
60 años;04 Balears, Illes;Hombres;2021;7.338
60 años;04 Balears, Illes;Hombres;2020;6.910
60 años;04 Balears, Illes;Hombres;2019;6.766
60 años;04 Balears, Illes;Hombres;2018;6.401
60 años;04 Balears, Illes;Hombres;2017;6.186
60 años;04 Balears, Illes;Hombres;2016;5.923
60 años;04 Balears, Illes;Hombres;2015;5.948
60 años;04 Balears, Illes;Hombres;2014;5.953
60 años;04 Balears, Illes;Hombres;2013;6.169
60 años;04 Balears, Illes;Mujeres;2021;7.548
60 años;04 Balears, Illes;Mujeres;2020;6.983
60 años;04 Balears, Illes;Mujeres;2019;7.003
60 años;04 Balears, Illes;Mujeres;2018;6.848
60 años;04 Balears, Illes;Mujeres;2017;6.317
60 años;04 Balears, Illes;Mujeres;2016;6.292
60 años;04 Balears, Illes;Mujeres;2015;6.085
60 años;04 Balears, Illes;Mujeres;2014;5.974
60 años;04 Balears, Illes;Mujeres;2013;6.070
60 años;05 Canarias;Total;2021;29.821
60 años;05 Canarias;Total;2020;27.699
60 años;05 Canarias;Total;2019;26.594
60 años;05 Canarias;Total;2018;25.922
60 años;05 Canarias;Total;2017;25.051
60 años;05 Canarias;Total;2016;24.294
60 años;05 Canarias;Total;2015;23.417
60 años;05 Canarias;Total;2014;22.797
60 años;05 Canarias;Total;2013;22.621
60 años;05 Canarias;Hombres;2021;14.657
60 años;05 Canarias;Hombres;2020;13.758
60 años;05 Canarias;Hombres;2019;13.195
60 años;05 Canarias;Hombres;2018;12.934
60 años;05 Canarias;Hombres;2017;12.400
60 años;05 Canarias;Hombres;2016;12.112
60 años;05 Canarias;Hombres;2015;11.451
60 años;05 Canarias;Hombres;2014;11.222
60 años;05 Canarias;Hombres;2013;11.334
60 años;05 Canarias;Mujeres;2021;15.164
60 años;05 Canarias;Mujeres;2020;13.941
60 años;05 Canarias;Mujeres;2019;13.399
60 años;05 Canarias;Mujeres;2018;12.988
60 años;05 Canarias;Mujeres;2017;12.651
60 años;05 Canarias;Mujeres;2016;12.182
60 años;05 Canarias;Mujeres;2015;11.966
60 años;05 Canarias;Mujeres;2014;11.575
60 años;05 Canarias;Mujeres;2013;11.287
60 años;06 Cantabria;Total;2021;8.811
60 años;06 Cantabria;Total;2020;8.901
60 años;06 Cantabria;Total;2019;8.773
60 años;06 Cantabria;Total;2018;8.802
60 años;06 Cantabria;Total;2017;8.078
60 años;06 Cantabria;Total;2016;7.852
60 años;06 Cantabria;Total;2015;7.543
60 años;06 Cantabria;Total;2014;7.587
60 años;06 Cantabria;Total;2013;7.538
60 años;06 Cantabria;Hombres;2021;4.297
60 años;06 Cantabria;Hombres;2020;4.261
60 años;06 Cantabria;Hombres;2019;4.348
60 años;06 Cantabria;Hombres;2018;4.297
60 años;06 Cantabria;Hombres;2017;4.045
60 años;06 Cantabria;Hombres;2016;3.876
60 años;06 Cantabria;Hombres;2015;3.624
60 años;06 Cantabria;Hombres;2014;3.647
60 años;06 Cantabria;Hombres;2013;3.744
60 años;06 Cantabria;Mujeres;2021;4.514
60 años;06 Cantabria;Mujeres;2020;4.640
60 años;06 Cantabria;Mujeres;2019;4.425
60 años;06 Cantabria;Mujeres;2018;4.505
60 años;06 Cantabria;Mujeres;2017;4.033
60 años;06 Cantabria;Mujeres;2016;3.976
60 años;06 Cantabria;Mujeres;2015;3.919
60 años;06 Cantabria;Mujeres;2014;3.940
60 años;06 Cantabria;Mujeres;2013;3.794
60 años;07 Castilla y León;Total;2021;37.768
60 años;07 Castilla y León;Total;2020;37.046
60 años;07 Castilla y León;Total;2019;36.086
60 años;07 Castilla y León;Total;2018;35.812
60 años;07 Castilla y León;Total;2017;34.260
60 años;07 Castilla y León;Total;2016;32.606
60 años;07 Castilla y León;Total;2015;31.073
60 años;07 Castilla y León;Total;2014;31.012
60 años;07 Castilla y León;Total;2013;30.642
60 años;07 Castilla y León;Hombres;2021;18.966
60 años;07 Castilla y León;Hombres;2020;18.826
60 años;07 Castilla y León;Hombres;2019;18.323
60 años;07 Castilla y León;Hombres;2018;18.082
60 años;07 Castilla y León;Hombres;2017;17.530
60 años;07 Castilla y León;Hombres;2016;16.789
60 años;07 Castilla y León;Hombres;2015;16.048
60 años;07 Castilla y León;Hombres;2014;15.981
60 años;07 Castilla y León;Hombres;2013;15.833
60 años;07 Castilla y León;Mujeres;2021;18.802
60 años;07 Castilla y León;Mujeres;2020;18.220
60 años;07 Castilla y León;Mujeres;2019;17.763
60 años;07 Castilla y León;Mujeres;2018;17.730
60 años;07 Castilla y León;Mujeres;2017;16.730
60 años;07 Castilla y León;Mujeres;2016;15.817
60 años;07 Castilla y León;Mujeres;2015;15.025
60 años;07 Castilla y León;Mujeres;2014;15.031
60 años;07 Castilla y León;Mujeres;2013;14.809
60 años;08 Castilla - La Mancha;Total;2021;28.817
60 años;08 Castilla - La Mancha;Total;2020;27.683
60 años;08 Castilla - La Mancha;Total;2019;26.367
60 años;08 Castilla - La Mancha;Total;2018;25.191
60 años;08 Castilla - La Mancha;Total;2017;22.849
60 años;08 Castilla - La Mancha;Total;2016;21.550
60 años;08 Castilla - La Mancha;Total;2015;20.629
60 años;08 Castilla - La Mancha;Total;2014;20.613
60 años;08 Castilla - La Mancha;Total;2013;20.886
60 años;08 Castilla - La Mancha;Hombres;2021;14.693
60 años;08 Castilla - La Mancha;Hombres;2020;14.111
60 años;08 Castilla - La Mancha;Hombres;2019;13.461
60 años;08 Castilla - La Mancha;Hombres;2018;12.761
60 años;08 Castilla - La Mancha;Hombres;2017;11.653
60 años;08 Castilla - La Mancha;Hombres;2016;10.940
60 años;08 Castilla - La Mancha;Hombres;2015;10.486
60 años;08 Castilla - La Mancha;Hombres;2014;10.547
60 años;08 Castilla - La Mancha;Hombres;2013;10.625
60 años;08 Castilla - La Mancha;Mujeres;2021;14.124
60 años;08 Castilla - La Mancha;Mujeres;2020;13.572
60 años;08 Castilla - La Mancha;Mujeres;2019;12.906
60 años;08 Castilla - La Mancha;Mujeres;2018;12.430
60 años;08 Castilla - La Mancha;Mujeres;2017;11.196
60 años;08 Castilla - La Mancha;Mujeres;2016;10.610
60 años;08 Castilla - La Mancha;Mujeres;2015;10.143
60 años;08 Castilla - La Mancha;Mujeres;2014;10.066
60 años;08 Castilla - La Mancha;Mujeres;2013;10.261
60 años;09 Cataluña;Total;2021;97.490
60 años;09 Cataluña;Total;2020;95.675
60 años;09 Cataluña;Total;2019;94.690
60 años;09 Cataluña;Total;2018;92.276
60 años;09 Cataluña;Total;2017;87.005
60 años;09 Cataluña;Total;2016;85.529
60 años;09 Cataluña;Total;2015;83.213
60 años;09 Cataluña;Total;2014;83.534
60 años;09 Cataluña;Total;2013;84.147
60 años;09 Cataluña;Hombres;2021;47.222
60 años;09 Cataluña;Hombres;2020;46.043
60 años;09 Cataluña;Hombres;2019;45.847
60 años;09 Cataluña;Hombres;2018;44.651
60 años;09 Cataluña;Hombres;2017;42.089
60 años;09 Cataluña;Hombres;2016;41.516
60 años;09 Cataluña;Hombres;2015;40.213
60 años;09 Cataluña;Hombres;2014;40.644
60 años;09 Cataluña;Hombres;2013;40.925
60 años;09 Cataluña;Mujeres;2021;50.268
60 años;09 Cataluña;Mujeres;2020;49.632
60 años;09 Cataluña;Mujeres;2019;48.843
60 años;09 Cataluña;Mujeres;2018;47.625
60 años;09 Cataluña;Mujeres;2017;44.916
60 años;09 Cataluña;Mujeres;2016;44.013
60 años;09 Cataluña;Mujeres;2015;43.000
60 años;09 Cataluña;Mujeres;2014;42.890
60 años;09 Cataluña;Mujeres;2013;43.222
60 años;10 Comunitat Valenciana;Total;2021;69.147
60 años;10 Comunitat Valenciana;Total;2020;67.872
60 años;10 Comunitat Valenciana;Total;2019;65.071
60 años;10 Comunitat Valenciana;Total;2018;63.190
60 años;10 Comunitat Valenciana;Total;2017;58.317
60 años;10 Comunitat Valenciana;Total;2016;58.041
60 años;10 Comunitat Valenciana;Total;2015;55.114
60 años;10 Comunitat Valenciana;Total;2014;55.354
60 años;10 Comunitat Valenciana;Total;2013;57.125
60 años;10 Comunitat Valenciana;Hombres;2021;33.540
60 años;10 Comunitat Valenciana;Hombres;2020;33.079
60 años;10 Comunitat Valenciana;Hombres;2019;31.750
60 años;10 Comunitat Valenciana;Hombres;2018;30.775
60 años;10 Comunitat Valenciana;Hombres;2017;28.205
60 años;10 Comunitat Valenciana;Hombres;2016;28.199
60 años;10 Comunitat Valenciana;Hombres;2015;26.683
60 años;10 Comunitat Valenciana;Hombres;2014;26.814
60 años;10 Comunitat Valenciana;Hombres;2013;27.876
60 años;10 Comunitat Valenciana;Mujeres;2021;35.607
60 años;10 Comunitat Valenciana;Mujeres;2020;34.793
60 años;10 Comunitat Valenciana;Mujeres;2019;33.321
60 años;10 Comunitat Valenciana;Mujeres;2018;32.415
60 años;10 Comunitat Valenciana;Mujeres;2017;30.112
60 años;10 Comunitat Valenciana;Mujeres;2016;29.842
60 años;10 Comunitat Valenciana;Mujeres;2015;28.431
60 años;10 Comunitat Valenciana;Mujeres;2014;28.540
60 años;10 Comunitat Valenciana;Mujeres;2013;29.249
60 años;11 Extremadura;Total;2021;16.302
60 años;11 Extremadura;Total;2020;15.596
60 años;11 Extremadura;Total;2019;15.213
60 años;11 Extremadura;Total;2018;14.182
60 años;11 Extremadura;Total;2017;13.097
60 años;11 Extremadura;Total;2016;12.482
60 años;11 Extremadura;Total;2015;11.833
60 años;11 Extremadura;Total;2014;12.112
60 años;11 Extremadura;Total;2013;12.007
60 años;11 Extremadura;Hombres;2021;8.426
60 años;11 Extremadura;Hombres;2020;7.931
60 años;11 Extremadura;Hombres;2019;7.861
60 años;11 Extremadura;Hombres;2018;7.283
60 años;11 Extremadura;Hombres;2017;6.751
60 años;11 Extremadura;Hombres;2016;6.346
60 años;11 Extremadura;Hombres;2015;6.085
60 años;11 Extremadura;Hombres;2014;6.318
60 años;11 Extremadura;Hombres;2013;6.241
60 años;11 Extremadura;Mujeres;2021;7.876
60 años;11 Extremadura;Mujeres;2020;7.665
60 años;11 Extremadura;Mujeres;2019;7.352
60 años;11 Extremadura;Mujeres;2018;6.899
60 años;11 Extremadura;Mujeres;2017;6.346
60 años;11 Extremadura;Mujeres;2016;6.136
60 años;11 Extremadura;Mujeres;2015;5.748
60 años;11 Extremadura;Mujeres;2014;5.794
60 años;11 Extremadura;Mujeres;2013;5.766
60 años;12 Galicia;Total;2021;39.521
60 años;12 Galicia;Total;2020;38.430
60 años;12 Galicia;Total;2019;37.775
60 años;12 Galicia;Total;2018;37.122
60 años;12 Galicia;Total;2017;36.231
60 años;12 Galicia;Total;2016;34.823
60 años;12 Galicia;Total;2015;34.509
60 años;12 Galicia;Total;2014;34.509
60 años;12 Galicia;Total;2013;34.771
60 años;12 Galicia;Hombres;2021;19.236
60 años;12 Galicia;Hombres;2020;18.718
60 años;12 Galicia;Hombres;2019;18.173
60 años;12 Galicia;Hombres;2018;17.919
60 años;12 Galicia;Hombres;2017;17.468
60 años;12 Galicia;Hombres;2016;17.116
60 años;12 Galicia;Hombres;2015;16.894
60 años;12 Galicia;Hombres;2014;16.806
60 años;12 Galicia;Hombres;2013;17.007
60 años;12 Galicia;Mujeres;2021;20.285
60 años;12 Galicia;Mujeres;2020;19.712
60 años;12 Galicia;Mujeres;2019;19.602
60 años;12 Galicia;Mujeres;2018;19.203
60 años;12 Galicia;Mujeres;2017;18.763
60 años;12 Galicia;Mujeres;2016;17.707
60 años;12 Galicia;Mujeres;2015;17.615
60 años;12 Galicia;Mujeres;2014;17.703
60 años;12 Galicia;Mujeres;2013;17.764
60 años;13 Madrid, Comunidad de;Total;2021;84.802
60 años;13 Madrid, Comunidad de;Total;2020;82.478
60 años;13 Madrid, Comunidad de;Total;2019;80.185
60 años;13 Madrid, Comunidad de;Total;2018;78.854
60 años;13 Madrid, Comunidad de;Total;2017;73.607
60 años;13 Madrid, Comunidad de;Total;2016;71.540
60 años;13 Madrid, Comunidad de;Total;2015;67.891
60 años;13 Madrid, Comunidad de;Total;2014;68.652
60 años;13 Madrid, Comunidad de;Total;2013;68.357
60 años;13 Madrid, Comunidad de;Hombres;2021;39.801
60 años;13 Madrid, Comunidad de;Hombres;2020;38.599
60 años;13 Madrid, Comunidad de;Hombres;2019;37.470
60 años;13 Madrid, Comunidad de;Hombres;2018;36.660
60 años;13 Madrid, Comunidad de;Hombres;2017;34.262
60 años;13 Madrid, Comunidad de;Hombres;2016;33.268
60 años;13 Madrid, Comunidad de;Hombres;2015;31.256
60 años;13 Madrid, Comunidad de;Hombres;2014;31.851
60 años;13 Madrid, Comunidad de;Hombres;2013;31.821
60 años;13 Madrid, Comunidad de;Mujeres;2021;45.001
60 años;13 Madrid, Comunidad de;Mujeres;2020;43.879
60 años;13 Madrid, Comunidad de;Mujeres;2019;42.715
60 años;13 Madrid, Comunidad de;Mujeres;2018;42.194
60 años;13 Madrid, Comunidad de;Mujeres;2017;39.345
60 años;13 Madrid, Comunidad de;Mujeres;2016;38.272
60 años;13 Madrid, Comunidad de;Mujeres;2015;36.635
60 años;13 Madrid, Comunidad de;Mujeres;2014;36.801
60 años;13 Madrid, Comunidad de;Mujeres;2013;36.536
60 años;14 Murcia, Región de;Total;2021;18.589
60 años;14 Murcia, Región de;Total;2020;18.172
60 años;14 Murcia, Región de;Total;2019;17.544
60 años;14 Murcia, Región de;Total;2018;16.887
60 años;14 Murcia, Región de;Total;2017;14.841
60 años;14 Murcia, Región de;Total;2016;14.695
60 años;14 Murcia, Región de;Total;2015;13.875
60 años;14 Murcia, Región de;Total;2014;14.129
60 años;14 Murcia, Región de;Total;2013;13.952
60 años;14 Murcia, Región de;Hombres;2021;9.108
60 años;14 Murcia, Región de;Hombres;2020;9.039
60 años;14 Murcia, Región de;Hombres;2019;8.587
60 años;14 Murcia, Región de;Hombres;2018;8.348
60 años;14 Murcia, Región de;Hombres;2017;7.315
60 años;14 Murcia, Región de;Hombres;2016;7.236
60 años;14 Murcia, Región de;Hombres;2015;6.851
60 años;14 Murcia, Región de;Hombres;2014;6.988
60 años;14 Murcia, Región de;Hombres;2013;6.883
60 años;14 Murcia, Región de;Mujeres;2021;9.481
60 años;14 Murcia, Región de;Mujeres;2020;9.133
60 años;14 Murcia, Región de;Mujeres;2019;8.957
60 años;14 Murcia, Región de;Mujeres;2018;8.539
60 años;14 Murcia, Región de;Mujeres;2017;7.526
60 años;14 Murcia, Región de;Mujeres;2016;7.459
60 años;14 Murcia, Región de;Mujeres;2015;7.024
60 años;14 Murcia, Región de;Mujeres;2014;7.141
60 años;14 Murcia, Región de;Mujeres;2013;7.069
60 años;15 Navarra, Comunidad Foral de;Total;2021;8.727
60 años;15 Navarra, Comunidad Foral de;Total;2020;8.487
60 años;15 Navarra, Comunidad Foral de;Total;2019;8.237
60 años;15 Navarra, Comunidad Foral de;Total;2018;8.297
60 años;15 Navarra, Comunidad Foral de;Total;2017;7.863
60 años;15 Navarra, Comunidad Foral de;Total;2016;7.512
60 años;15 Navarra, Comunidad Foral de;Total;2015;7.159
60 años;15 Navarra, Comunidad Foral de;Total;2014;7.254
60 años;15 Navarra, Comunidad Foral de;Total;2013;7.234
60 años;15 Navarra, Comunidad Foral de;Hombres;2021;4.352
60 años;15 Navarra, Comunidad Foral de;Hombres;2020;4.239
60 años;15 Navarra, Comunidad Foral de;Hombres;2019;4.145
60 años;15 Navarra, Comunidad Foral de;Hombres;2018;4.106
60 años;15 Navarra, Comunidad Foral de;Hombres;2017;3.913
60 años;15 Navarra, Comunidad Foral de;Hombres;2016;3.819
